,depth,hid_feature,num_tfmamba,d_state,d_conv,expand,#parameters,model_size,#parameters(KB),exp_name
260,1,16,4,4,3,4,84017,415.212890625,82.0478515625,dep1_h16_tf4_ds4_dc3_ex4
261,1,16,4,8,1,2,54321,299.212890625,53.0478515625,dep1_h16_tf4_ds8_dc1_ex2
262,1,16,4,8,1,3,74289,377.212890625,72.5478515625,dep1_h16_tf4_ds8_dc1_ex3
263,1,16,4,8,1,4,94257,455.212890625,92.0478515625,dep1_h16_tf4_ds8_dc1_ex4
264,1,16,4,8,2,2,54833,301.212890625,53.5478515625,dep1_h16_tf4_ds8_dc2_ex2
265,1,16,4,8,2,3,75057,380.212890625,73.2978515625,dep1_h16_tf4_ds8_dc2_ex3
266,1,16,4,8,2,4,95281,459.212890625,93.0478515625,dep1_h16_tf4_ds8_dc2_ex4
267,1,16,4,8,3,2,55345,303.212890625,54.0478515625,dep1_h16_tf4_ds8_dc3_ex2
268,1,16,4,8,3,3,75825,383.212890625,74.0478515625,dep1_h16_tf4_ds8_dc3_ex3
269,1,16,4,8,3,4,96305,463.212890625,94.0478515625,dep1_h16_tf4_ds8_dc3_ex4
270,1,16,4,16,1,2,66609,347.431640625,65.0478515625,dep1_h16_tf4_ds16_dc1_ex2
271,1,16,4,16,1,3,92721,449.431640625,90.5478515625,dep1_h16_tf4_ds16_dc1_ex3
272,1,16,4,16,1,4,118833,551.431640625,116.0478515625,dep1_h16_tf4_ds16_dc1_ex4
273,1,16,4,16,2,2,67121,349.431640625,65.5478515625,dep1_h16_tf4_ds16_dc2_ex2
274,1,16,4,16,2,3,93489,452.431640625,91.2978515625,dep1_h16_tf4_ds16_dc2_ex3
275,1,16,4,16,2,4,119857,555.431640625,117.0478515625,dep1_h16_tf4_ds16_dc2_ex4
276,1,16,4,16,3,2,67633,351.431640625,66.0478515625,dep1_h16_tf4_ds16_dc3_ex2
277,1,16,4,16,3,3,94257,455.431640625,92.0478515625,dep1_h16_tf4_ds16_dc3_ex3
278,1,16,4,16,3,4,120881,559.431640625,118.0478515625,dep1_h16_tf4_ds16_dc3_ex4
279,1,16,4,32,1,2,91185,443.431640625,89.0478515625,dep1_h16_tf4_ds32_dc1_ex2
280,1,16,4,32,1,3,129585,593.431640625,126.5478515625,dep1_h16_tf4_ds32_dc1_ex3
281,1,16,4,32,1,4,167985,743.431640625,164.0478515625,dep1_h16_tf4_ds32_dc1_ex4
282,1,16,4,32,2,2,91697,445.431640625,89.5478515625,dep1_h16_tf4_ds32_dc2_ex2
283,1,16,4,32,2,3,130353,596.431640625,127.2978515625,dep1_h16_tf4_ds32_dc2_ex3
284,1,16,4,32,2,4,169009,747.431640625,165.0478515625,dep1_h16_tf4_ds32_dc2_ex4
285,1,16,4,32,3,2,92209,447.431640625,90.0478515625,dep1_h16_tf4_ds32_dc3_ex2
286,1,16,4,32,3,3,131121,599.431640625,128.0478515625,dep1_h16_tf4_ds32_dc3_ex3
287,1,16,4,32,3,4,170033,751.431640625,166.0478515625,dep1_h16_tf4_ds32_dc3_ex4
288,1,32,1,4,1,2,72017,315.423828125,70.3291015625,dep1_h32_tf1_ds4_dc1_ex2
289,1,32,1,4,1,3,86865,373.423828125,84.8291015625,dep1_h32_tf1_ds4_dc1_ex3
290,1,32,1,4,1,4,101713,431.423828125,99.3291015625,dep1_h32_tf1_ds4_dc1_ex4
291,1,32,1,4,2,2,72273,316.423828125,70.5791015625,dep1_h32_tf1_ds4_dc2_ex2
292,1,32,1,4,2,3,87249,374.923828125,85.2041015625,dep1_h32_tf1_ds4_dc2_ex3
293,1,32,1,4,2,4,102225,433.423828125,99.8291015625,dep1_h32_tf1_ds4_dc2_ex4
294,1,32,1,4,3,2,72529,317.423828125,70.8291015625,dep1_h32_tf1_ds4_dc3_ex2
295,1,32,1,4,3,3,87633,376.423828125,85.5791015625,dep1_h32_tf1_ds4_dc3_ex3
296,1,32,1,4,3,4,102737,435.423828125,100.3291015625,dep1_h32_tf1_ds4_dc3_ex4
297,1,32,1,8,1,2,75089,327.423828125,73.3291015625,dep1_h32_tf1_ds8_dc1_ex2
298,1,32,1,8,1,3,91473,391.423828125,89.3291015625,dep1_h32_tf1_ds8_dc1_ex3
299,1,32,1,8,1,4,107857,455.423828125,105.3291015625,dep1_h32_tf1_ds8_dc1_ex4
300,1,32,1,8,2,2,75345,328.423828125,73.5791015625,dep1_h32_tf1_ds8_dc2_ex2
301,1,32,1,8,2,3,91857,392.923828125,89.7041015625,dep1_h32_tf1_ds8_dc2_ex3
302,1,32,1,8,2,4,108369,457.423828125,105.8291015625,dep1_h32_tf1_ds8_dc2_ex4
303,1,32,1,8,3,2,75601,329.423828125,73.8291015625,dep1_h32_tf1_ds8_dc3_ex2
304,1,32,1,8,3,3,92241,394.423828125,90.0791015625,dep1_h32_tf1_ds8_dc3_ex3
305,1,32,1,8,3,4,108881,459.423828125,106.3291015625,dep1_h32_tf1_ds8_dc3_ex4
306,1,32,1,16,1,2,81233,351.513671875,79.3291015625,dep1_h32_tf1_ds16_dc1_ex2
307,1,32,1,16,1,3,100689,427.513671875,98.3291015625,dep1_h32_tf1_ds16_dc1_ex3
308,1,32,1,16,1,4,120145,503.513671875,117.3291015625,dep1_h32_tf1_ds16_dc1_ex4
309,1,32,1,16,2,2,81489,352.513671875,79.5791015625,dep1_h32_tf1_ds16_dc2_ex2
310,1,32,1,16,2,3,101073,429.013671875,98.7041015625,dep1_h32_tf1_ds16_dc2_ex3
311,1,32,1,16,2,4,120657,505.513671875,117.8291015625,dep1_h32_tf1_ds16_dc2_ex4
312,1,32,1,16,3,2,81745,353.513671875,79.8291015625,dep1_h32_tf1_ds16_dc3_ex2
313,1,32,1,16,3,3,101457,430.513671875,99.0791015625,dep1_h32_tf1_ds16_dc3_ex3
314,1,32,1,16,3,4,121169,507.513671875,118.3291015625,dep1_h32_tf1_ds16_dc3_ex4
315,1,32,1,32,1,2,93521,399.513671875,91.3291015625,dep1_h32_tf1_ds32_dc1_ex2
316,1,32,1,32,1,3,119121,499.513671875,116.3291015625,dep1_h32_tf1_ds32_dc1_ex3
317,1,32,1,32,1,4,144721,599.513671875,141.3291015625,dep1_h32_tf1_ds32_dc1_ex4
318,1,32,1,32,2,2,93777,400.513671875,91.5791015625,dep1_h32_tf1_ds32_dc2_ex2
319,1,32,1,32,2,3,119505,501.013671875,116.7041015625,dep1_h32_tf1_ds32_dc2_ex3
320,1,32,1,32,2,4,145233,601.513671875,141.8291015625,dep1_h32_tf1_ds32_dc2_ex4
321,1,32,1,32,3,2,94033,401.513671875,91.8291015625,dep1_h32_tf1_ds32_dc3_ex2
322,1,32,1,32,3,3,119889,502.513671875,117.0791015625,dep1_h32_tf1_ds32_dc3_ex3
323,1,32,1,32,3,4,145745,603.513671875,142.3291015625,dep1_h32_tf1_ds32_dc3_ex4
324,1,32,2,4,1,2,106001,465.783203125,103.5166015625,dep1_h32_tf2_ds4_dc1_ex2
325,1,32,2,4,1,3,135697,581.783203125,132.5166015625,dep1_h32_tf2_ds4_dc1_ex3
326,1,32,2,4,1,4,165393,697.783203125,161.5166015625,dep1_h32_tf2_ds4_dc1_ex4
327,1,32,2,4,2,2,106513,467.783203125,104.0166015625,dep1_h32_tf2_ds4_dc2_ex2
328,1,32,2,4,2,3,136465,584.783203125,133.2666015625,dep1_h32_tf2_ds4_dc2_ex3
329,1,32,2,4,2,4,166417,701.845703125,162.5166015625,dep1_h32_tf2_ds4_dc2_ex4
330,1,32,2,4,3,2,107025,469.783203125,104.5166015625,dep1_h32_tf2_ds4_dc3_ex2
331,1,32,2,4,3,3,137233,587.783203125,134.0166015625,dep1_h32_tf2_ds4_dc3_ex3
332,1,32,2,4,3,4,167441,705.845703125,163.5166015625,dep1_h32_tf2_ds4_dc3_ex4
333,1,32,2,8,1,2,112145,489.783203125,109.5166015625,dep1_h32_tf2_ds8_dc1_ex2
334,1,32,2,8,1,3,144913,617.783203125,141.5166015625,dep1_h32_tf2_ds8_dc1_ex3
335,1,32,2,8,1,4,177681,745.783203125,173.5166015625,dep1_h32_tf2_ds8_dc1_ex4
336,1,32,2,8,2,2,112657,491.783203125,110.0166015625,dep1_h32_tf2_ds8_dc2_ex2
337,1,32,2,8,2,3,145681,620.783203125,142.2666015625,dep1_h32_tf2_ds8_dc2_ex3
338,1,32,2,8,2,4,178705,749.845703125,174.5166015625,dep1_h32_tf2_ds8_dc2_ex4
339,1,32,2,8,3,2,113169,493.783203125,110.5166015625,dep1_h32_tf2_ds8_dc3_ex2
340,1,32,2,8,3,3,146449,623.783203125,143.0166015625,dep1_h32_tf2_ds8_dc3_ex3
341,1,32,2,8,3,4,179729,753.845703125,175.5166015625,dep1_h32_tf2_ds8_dc3_ex4
342,1,32,2,16,1,2,124433,537.916015625,121.5166015625,dep1_h32_tf2_ds16_dc1_ex2
343,1,32,2,16,1,3,163345,689.916015625,159.5166015625,dep1_h32_tf2_ds16_dc1_ex3
344,1,32,2,16,1,4,202257,841.916015625,197.5166015625,dep1_h32_tf2_ds16_dc1_ex4
345,1,32,2,16,2,2,124945,539.916015625,122.0166015625,dep1_h32_tf2_ds16_dc2_ex2
346,1,32,2,16,2,3,164113,692.916015625,160.2666015625,dep1_h32_tf2_ds16_dc2_ex3
347,1,32,2,16,2,4,203281,845.978515625,198.5166015625,dep1_h32_tf2_ds16_dc2_ex4
348,1,32,2,16,3,2,125457,541.916015625,122.5166015625,dep1_h32_tf2_ds16_dc3_ex2
349,1,32,2,16,3,3,164881,695.916015625,161.0166015625,dep1_h32_tf2_ds16_dc3_ex3
350,1,32,2,16,3,4,204305,849.978515625,199.5166015625,dep1_h32_tf2_ds16_dc3_ex4
351,1,32,2,32,1,2,149009,633.916015625,145.5166015625,dep1_h32_tf2_ds32_dc1_ex2
352,1,32,2,32,1,3,200209,833.916015625,195.5166015625,dep1_h32_tf2_ds32_dc1_ex3
353,1,32,2,32,1,4,251409,1033.916015625,245.5166015625,dep1_h32_tf2_ds32_dc1_ex4
354,1,32,2,32,2,2,149521,635.916015625,146.0166015625,dep1_h32_tf2_ds32_dc2_ex2
355,1,32,2,32,2,3,200977,836.916015625,196.2666015625,dep1_h32_tf2_ds32_dc2_ex3
356,1,32,2,32,2,4,252433,1037.978515625,246.5166015625,dep1_h32_tf2_ds32_dc2_ex4
357,1,32,2,32,3,2,150033,637.916015625,146.5166015625,dep1_h32_tf2_ds32_dc3_ex2
358,1,32,2,32,3,3,201745,839.916015625,197.0166015625,dep1_h32_tf2_ds32_dc3_ex3
359,1,32,2,32,3,4,253457,1041.978515625,247.5166015625,dep1_h32_tf2_ds32_dc3_ex4
360,1,32,3,4,1,2,139985,616.216796875,136.7041015625,dep1_h32_tf3_ds4_dc1_ex2
361,1,32,3,4,1,3,184529,790.216796875,180.2041015625,dep1_h32_tf3_ds4_dc1_ex3
362,1,32,3,4,1,4,229073,964.216796875,223.7041015625,dep1_h32_tf3_ds4_dc1_ex4
363,1,32,3,4,2,2,140753,619.216796875,137.4541015625,dep1_h32_tf3_ds4_dc2_ex2
364,1,32,3,4,2,3,185681,794.716796875,181.3291015625,dep1_h32_tf3_ds4_dc2_ex3
365,1,32,3,4,2,4,230609,970.216796875,225.2041015625,dep1_h32_tf3_ds4_dc2_ex4
366,1,32,3,4,3,2,141521,622.216796875,138.2041015625,dep1_h32_tf3_ds4_dc3_ex2
367,1,32,3,4,3,3,186833,799.216796875,182.4541015625,dep1_h32_tf3_ds4_dc3_ex3
368,1,32,3,4,3,4,232145,976.216796875,226.7041015625,dep1_h32_tf3_ds4_dc3_ex4
369,1,32,3,8,1,2,149201,652.216796875,145.7041015625,dep1_h32_tf3_ds8_dc1_ex2
370,1,32,3,8,1,3,198353,844.216796875,193.7041015625,dep1_h32_tf3_ds8_dc1_ex3
371,1,32,3,8,1,4,247505,1036.216796875,241.7041015625,dep1_h32_tf3_ds8_dc1_ex4
372,1,32,3,8,2,2,149969,655.216796875,146.4541015625,dep1_h32_tf3_ds8_dc2_ex2
373,1,32,3,8,2,3,199505,848.716796875,194.8291015625,dep1_h32_tf3_ds8_dc2_ex3
374,1,32,3,8,2,4,249041,1042.216796875,243.2041015625,dep1_h32_tf3_ds8_dc2_ex4
375,1,32,3,8,3,2,150737,658.216796875,147.2041015625,dep1_h32_tf3_ds8_dc3_ex2
376,1,32,3,8,3,3,200657,853.216796875,195.9541015625,dep1_h32_tf3_ds8_dc3_ex3
377,1,32,3,8,3,4,250577,1048.216796875,244.7041015625,dep1_h32_tf3_ds8_dc3_ex4
378,1,32,3,16,1,2,167633,724.392578125,163.7041015625,dep1_h32_tf3_ds16_dc1_ex2
379,1,32,3,16,1,3,226001,952.392578125,220.7041015625,dep1_h32_tf3_ds16_dc1_ex3
380,1,32,3,16,1,4,284369,1180.392578125,277.7041015625,dep1_h32_tf3_ds16_dc1_ex4
381,1,32,3,16,2,2,168401,727.392578125,164.4541015625,dep1_h32_tf3_ds16_dc2_ex2
382,1,32,3,16,2,3,227153,956.892578125,221.8291015625,dep1_h32_tf3_ds16_dc2_ex3
383,1,32,3,16,2,4,285905,1186.392578125,279.2041015625,dep1_h32_tf3_ds16_dc2_ex4
384,1,32,3,16,3,2,169169,730.392578125,165.2041015625,dep1_h32_tf3_ds16_dc3_ex2
385,1,32,3,16,3,3,228305,961.392578125,222.9541015625,dep1_h32_tf3_ds16_dc3_ex3
386,1,32,3,16,3,4,287441,1192.392578125,280.7041015625,dep1_h32_tf3_ds16_dc3_ex4
387,1,32,3,32,1,2,204497,868.392578125,199.7041015625,dep1_h32_tf3_ds32_dc1_ex2
388,1,32,3,32,1,3,281297,1168.392578125,274.7041015625,dep1_h32_tf3_ds32_dc1_ex3
389,1,32,3,32,1,4,358097,1468.392578125,349.7041015625,dep1_h32_tf3_ds32_dc1_ex4
390,1,32,3,32,2,2,205265,871.392578125,200.4541015625,dep1_h32_tf3_ds32_dc2_ex2
391,1,32,3,32,2,3,282449,1172.892578125,275.8291015625,dep1_h32_tf3_ds32_dc2_ex3
392,1,32,3,32,2,4,359633,1474.392578125,351.2041015625,dep1_h32_tf3_ds32_dc2_ex4
393,1,32,3,32,3,2,206033,874.392578125,201.2041015625,dep1_h32_tf3_ds32_dc3_ex2
394,1,32,3,32,3,3,283601,1177.392578125,276.9541015625,dep1_h32_tf3_ds32_dc3_ex3
395,1,32,3,32,3,4,361169,1480.392578125,352.7041015625,dep1_h32_tf3_ds32_dc3_ex4
396,1,32,4,4,1,2,173969,766.587890625,169.8916015625,dep1_h32_tf4_ds4_dc1_ex2
397,1,32,4,4,1,3,233361,998.587890625,227.8916015625,dep1_h32_tf4_ds4_dc1_ex3
398,1,32,4,4,1,4,292753,1230.650390625,285.8916015625,dep1_h32_tf4_ds4_dc1_ex4
399,1,32,4,4,2,2,174993,770.587890625,170.8916015625,dep1_h32_tf4_ds4_dc2_ex2
400,1,32,4,4,2,3,234897,1004.587890625,229.3916015625,dep1_h32_tf4_ds4_dc2_ex3
401,1,32,4,4,2,4,294801,1238.650390625,287.8916015625,dep1_h32_tf4_ds4_dc2_ex4
402,1,32,4,4,3,2,176017,774.587890625,171.8916015625,dep1_h32_tf4_ds4_dc3_ex2
403,1,32,4,4,3,3,236433,1010.587890625,230.8916015625,dep1_h32_tf4_ds4_dc3_ex3
404,1,32,4,4,3,4,296849,1246.650390625,289.8916015625,dep1_h32_tf4_ds4_dc3_ex4
405,1,32,4,8,1,2,186257,814.587890625,181.8916015625,dep1_h32_tf4_ds8_dc1_ex2
406,1,32,4,8,1,3,251793,1070.587890625,245.8916015625,dep1_h32_tf4_ds8_dc1_ex3
407,1,32,4,8,1,4,317329,1326.650390625,309.8916015625,dep1_h32_tf4_ds8_dc1_ex4
408,1,32,4,8,2,2,187281,818.587890625,182.8916015625,dep1_h32_tf4_ds8_dc2_ex2
409,1,32,4,8,2,3,253329,1076.587890625,247.3916015625,dep1_h32_tf4_ds8_dc2_ex3
410,1,32,4,8,2,4,319377,1334.650390625,311.8916015625,dep1_h32_tf4_ds8_dc2_ex4
411,1,32,4,8,3,2,188305,822.587890625,183.8916015625,dep1_h32_tf4_ds8_dc3_ex2
412,1,32,4,8,3,3,254865,1082.587890625,248.8916015625,dep1_h32_tf4_ds8_dc3_ex3
413,1,32,4,8,3,4,321425,1342.650390625,313.8916015625,dep1_h32_tf4_ds8_dc3_ex4
414,1,32,4,16,1,2,210833,910.806640625,205.8916015625,dep1_h32_tf4_ds16_dc1_ex2
415,1,32,4,16,1,3,288657,1214.806640625,281.8916015625,dep1_h32_tf4_ds16_dc1_ex3
416,1,32,4,16,1,4,366481,1518.869140625,357.8916015625,dep1_h32_tf4_ds16_dc1_ex4
417,1,32,4,16,2,2,211857,914.806640625,206.8916015625,dep1_h32_tf4_ds16_dc2_ex2
418,1,32,4,16,2,3,290193,1220.806640625,283.3916015625,dep1_h32_tf4_ds16_dc2_ex3
419,1,32,4,16,2,4,368529,1526.869140625,359.8916015625,dep1_h32_tf4_ds16_dc2_ex4
420,1,32,4,16,3,2,212881,918.806640625,207.8916015625,dep1_h32_tf4_ds16_dc3_ex2
421,1,32,4,16,3,3,291729,1226.806640625,284.8916015625,dep1_h32_tf4_ds16_dc3_ex3
422,1,32,4,16,3,4,370577,1534.869140625,361.8916015625,dep1_h32_tf4_ds16_dc3_ex4
423,1,32,4,32,1,2,259985,1102.806640625,253.8916015625,dep1_h32_tf4_ds32_dc1_ex2
424,1,32,4,32,1,3,362385,1502.806640625,353.8916015625,dep1_h32_tf4_ds32_dc1_ex3
425,1,32,4,32,1,4,464785,1902.869140625,453.8916015625,dep1_h32_tf4_ds32_dc1_ex4
426,1,32,4,32,2,2,261009,1106.806640625,254.8916015625,dep1_h32_tf4_ds32_dc2_ex2
427,1,32,4,32,2,3,363921,1508.806640625,355.3916015625,dep1_h32_tf4_ds32_dc2_ex3
428,1,32,4,32,2,4,466833,1910.869140625,455.8916015625,dep1_h32_tf4_ds32_dc2_ex4
429,1,32,4,32,3,2,262033,1110.806640625,255.8916015625,dep1_h32_tf4_ds32_dc3_ex2
430,1,32,4,32,3,3,365457,1514.806640625,356.8916015625,dep1_h32_tf4_ds32_dc3_ex3
431,1,32,4,32,3,4,468881,1918.869140625,457.8916015625,dep1_h32_tf4_ds32_dc3_ex4
432,1,64,1,4,1,2,276945,1115.923828125,270.4541015625,dep1_h64_tf1_ds4_dc1_ex2
433,1,64,1,4,1,3,332241,1331.923828125,324.4541015625,dep1_h64_tf1_ds4_dc1_ex3
434,1,64,1,4,1,4,387537,1547.986328125,378.4541015625,dep1_h64_tf1_ds4_dc1_ex4
435,1,64,1,4,2,2,277457,1117.923828125,270.9541015625,dep1_h64_tf1_ds4_dc2_ex2
436,1,64,1,4,2,3,333009,1334.923828125,325.2041015625,dep1_h64_tf1_ds4_dc2_ex3
437,1,64,1,4,2,4,388561,1551.986328125,379.4541015625,dep1_h64_tf1_ds4_dc2_ex4
438,1,64,1,4,3,2,277969,1119.923828125,271.4541015625,dep1_h64_tf1_ds4_dc3_ex2
439,1,64,1,4,3,3,333777,1337.923828125,325.9541015625,dep1_h64_tf1_ds4_dc3_ex3
440,1,64,1,4,3,4,389585,1555.986328125,380.4541015625,dep1_h64_tf1_ds4_dc3_ex4
441,1,64,1,8,1,2,283089,1139.923828125,276.4541015625,dep1_h64_tf1_ds8_dc1_ex2
442,1,64,1,8,1,3,341457,1367.923828125,333.4541015625,dep1_h64_tf1_ds8_dc1_ex3
443,1,64,1,8,1,4,399825,1595.986328125,390.4541015625,dep1_h64_tf1_ds8_dc1_ex4
444,1,64,1,8,2,2,283601,1141.923828125,276.9541015625,dep1_h64_tf1_ds8_dc2_ex2
445,1,64,1,8,2,3,342225,1370.923828125,334.2041015625,dep1_h64_tf1_ds8_dc2_ex3
446,1,64,1,8,2,4,400849,1599.986328125,391.4541015625,dep1_h64_tf1_ds8_dc2_ex4
447,1,64,1,8,3,2,284113,1143.923828125,277.4541015625,dep1_h64_tf1_ds8_dc3_ex2
448,1,64,1,8,3,3,342993,1373.923828125,334.9541015625,dep1_h64_tf1_ds8_dc3_ex3
449,1,64,1,8,3,4,401873,1603.986328125,392.4541015625,dep1_h64_tf1_ds8_dc3_ex4
450,1,64,1,16,1,2,295377,1188.013671875,288.4541015625,dep1_h64_tf1_ds16_dc1_ex2
451,1,64,1,16,1,3,359889,1440.013671875,351.4541015625,dep1_h64_tf1_ds16_dc1_ex3
452,1,64,1,16,1,4,424401,1692.076171875,414.4541015625,dep1_h64_tf1_ds16_dc1_ex4
453,1,64,1,16,2,2,295889,1190.013671875,288.9541015625,dep1_h64_tf1_ds16_dc2_ex2
454,1,64,1,16,2,3,360657,1443.013671875,352.2041015625,dep1_h64_tf1_ds16_dc2_ex3
455,1,64,1,16,2,4,425425,1696.076171875,415.4541015625,dep1_h64_tf1_ds16_dc2_ex4
456,1,64,1,16,3,2,296401,1192.013671875,289.4541015625,dep1_h64_tf1_ds16_dc3_ex2
457,1,64,1,16,3,3,361425,1446.013671875,352.9541015625,dep1_h64_tf1_ds16_dc3_ex3
458,1,64,1,16,3,4,426449,1700.076171875,416.4541015625,dep1_h64_tf1_ds16_dc3_ex4
459,1,64,1,32,1,2,319953,1284.013671875,312.4541015625,dep1_h64_tf1_ds32_dc1_ex2
460,1,64,1,32,1,3,396753,1584.013671875,387.4541015625,dep1_h64_tf1_ds32_dc1_ex3
461,1,64,1,32,1,4,473553,1884.076171875,462.4541015625,dep1_h64_tf1_ds32_dc1_ex4
462,1,64,1,32,2,2,320465,1286.013671875,312.9541015625,dep1_h64_tf1_ds32_dc2_ex2
463,1,64,1,32,2,3,397521,1587.013671875,388.2041015625,dep1_h64_tf1_ds32_dc2_ex3
464,1,64,1,32,2,4,474577,1888.076171875,463.4541015625,dep1_h64_tf1_ds32_dc2_ex4
465,1,64,1,32,3,2,320977,1288.013671875,313.4541015625,dep1_h64_tf1_ds32_dc3_ex2
466,1,64,1,32,3,3,398289,1590.013671875,388.9541015625,dep1_h64_tf1_ds32_dc3_ex3
467,1,64,1,32,3,4,475601,1892.076171875,464.4541015625,dep1_h64_tf1_ds32_dc3_ex4
468,1,64,2,4,1,2,404305,1631.033203125,394.8291015625,dep1_h64_tf2_ds4_dc1_ex2
469,1,64,2,4,1,3,514897,2063.033203125,502.8291015625,dep1_h64_tf2_ds4_dc1_ex3
470,1,64,2,4,1,4,625489,2495.158203125,610.8291015625,dep1_h64_tf2_ds4_dc1_ex4
471,1,64,2,4,2,2,405329,1635.095703125,395.8291015625,dep1_h64_tf2_ds4_dc2_ex2
472,1,64,2,4,2,3,516433,2069.095703125,504.3291015625,dep1_h64_tf2_ds4_dc2_ex3
473,1,64,2,4,2,4,627537,2503.158203125,612.8291015625,dep1_h64_tf2_ds4_dc2_ex4
474,1,64,2,4,3,2,406353,1639.095703125,396.8291015625,dep1_h64_tf2_ds4_dc3_ex2
475,1,64,2,4,3,3,517969,2075.095703125,505.8291015625,dep1_h64_tf2_ds4_dc3_ex3
476,1,64,2,4,3,4,629585,2511.158203125,614.8291015625,dep1_h64_tf2_ds4_dc3_ex4
477,1,64,2,8,1,2,416593,1679.033203125,406.8291015625,dep1_h64_tf2_ds8_dc1_ex2
478,1,64,2,8,1,3,533329,2135.033203125,520.8291015625,dep1_h64_tf2_ds8_dc1_ex3
479,1,64,2,8,1,4,650065,2591.158203125,634.8291015625,dep1_h64_tf2_ds8_dc1_ex4
480,1,64,2,8,2,2,417617,1683.095703125,407.8291015625,dep1_h64_tf2_ds8_dc2_ex2
481,1,64,2,8,2,3,534865,2141.095703125,522.3291015625,dep1_h64_tf2_ds8_dc2_ex3
482,1,64,2,8,2,4,652113,2599.158203125,636.8291015625,dep1_h64_tf2_ds8_dc2_ex4
483,1,64,2,8,3,2,418641,1687.095703125,408.8291015625,dep1_h64_tf2_ds8_dc3_ex2
484,1,64,2,8,3,3,536401,2147.095703125,523.8291015625,dep1_h64_tf2_ds8_dc3_ex3
485,1,64,2,8,3,4,654161,2607.158203125,638.8291015625,dep1_h64_tf2_ds8_dc3_ex4
486,1,64,2,16,1,2,441169,1775.166015625,430.8291015625,dep1_h64_tf2_ds16_dc1_ex2
487,1,64,2,16,1,3,570193,2279.166015625,556.8291015625,dep1_h64_tf2_ds16_dc1_ex3
488,1,64,2,16,1,4,699217,2783.291015625,682.8291015625,dep1_h64_tf2_ds16_dc1_ex4
489,1,64,2,16,2,2,442193,1779.228515625,431.8291015625,dep1_h64_tf2_ds16_dc2_ex2
490,1,64,2,16,2,3,571729,2285.228515625,558.3291015625,dep1_h64_tf2_ds16_dc2_ex3
491,1,64,2,16,2,4,701265,2791.291015625,684.8291015625,dep1_h64_tf2_ds16_dc2_ex4
492,1,64,2,16,3,2,443217,1783.228515625,432.8291015625,dep1_h64_tf2_ds16_dc3_ex2
493,1,64,2,16,3,3,573265,2291.228515625,559.8291015625,dep1_h64_tf2_ds16_dc3_ex3
494,1,64,2,16,3,4,703313,2799.291015625,686.8291015625,dep1_h64_tf2_ds16_dc3_ex4
495,1,64,2,32,1,2,490321,1967.166015625,478.8291015625,dep1_h64_tf2_ds32_dc1_ex2
496,1,64,2,32,1,3,643921,2567.166015625,628.8291015625,dep1_h64_tf2_ds32_dc1_ex3
497,1,64,2,32,1,4,797521,3167.291015625,778.8291015625,dep1_h64_tf2_ds32_dc1_ex4
498,1,64,2,32,2,2,491345,1971.228515625,479.8291015625,dep1_h64_tf2_ds32_dc2_ex2
499,1,64,2,32,2,3,645457,2573.228515625,630.3291015625,dep1_h64_tf2_ds32_dc2_ex3
500,1,64,2,32,2,4,799569,3175.291015625,780.8291015625,dep1_h64_tf2_ds32_dc2_ex4
501,1,64,2,32,3,2,492369,1975.228515625,480.8291015625,dep1_h64_tf2_ds32_dc3_ex2
502,1,64,2,32,3,3,646993,2579.228515625,631.8291015625,dep1_h64_tf2_ds32_dc3_ex3
503,1,64,2,32,3,4,801617,3183.291015625,782.8291015625,dep1_h64_tf2_ds32_dc3_ex4
504,1,64,3,4,1,2,531665,2146.216796875,519.2041015625,dep1_h64_tf3_ds4_dc1_ex2
505,1,64,3,4,1,3,697553,2794.216796875,681.2041015625,dep1_h64_tf3_ds4_dc1_ex3
506,1,64,3,4,1,4,863441,3442.404296875,843.2041015625,dep1_h64_tf3_ds4_dc1_ex4
507,1,64,3,4,2,2,533201,2152.216796875,520.7041015625,dep1_h64_tf3_ds4_dc2_ex2
508,1,64,3,4,2,3,699857,2803.216796875,683.4541015625,dep1_h64_tf3_ds4_dc2_ex3
509,1,64,3,4,2,4,866513,3454.404296875,846.2041015625,dep1_h64_tf3_ds4_dc2_ex4
510,1,64,3,4,3,2,534737,2158.216796875,522.2041015625,dep1_h64_tf3_ds4_dc3_ex2
511,1,64,3,4,3,3,702161,2812.216796875,685.7041015625,dep1_h64_tf3_ds4_dc3_ex3
512,1,64,3,4,3,4,869585,3466.404296875,849.2041015625,dep1_h64_tf3_ds4_dc3_ex4
513,1,64,3,8,1,2,550097,2218.216796875,537.2041015625,dep1_h64_tf3_ds8_dc1_ex2
514,1,64,3,8,1,3,725201,2902.216796875,708.2041015625,dep1_h64_tf3_ds8_dc1_ex3
515,1,64,3,8,1,4,900305,3586.404296875,879.2041015625,dep1_h64_tf3_ds8_dc1_ex4
516,1,64,3,8,2,2,551633,2224.216796875,538.7041015625,dep1_h64_tf3_ds8_dc2_ex2
517,1,64,3,8,2,3,727505,2911.216796875,710.4541015625,dep1_h64_tf3_ds8_dc2_ex3
518,1,64,3,8,2,4,903377,3598.404296875,882.2041015625,dep1_h64_tf3_ds8_dc2_ex4
519,1,64,3,8,3,2,553169,2230.216796875,540.2041015625,dep1_h64_tf3_ds8_dc3_ex2
